entry,at,order
"The player ""Raymond @ yMVkaBsnXz"" stand up with the stack of 16281.35.",2024-06-17T18:41:14.267Z,171864967426700
"-- ending hand #1843 --",2024-06-17T18:41:11.320Z,171864967132002
"""Raymond @ yMVkaBsnXz"" collected 30.00 from pot",2024-06-17T18:41:11.320Z,171864967132001
"Uncalled bet of 10.00 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T18:41:11.320Z,171864967132000
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T18:41:10.461Z,171864967046100
"""Raymond @ yMVkaBsnXz"" bets 10.00",2024-06-17T18:41:07.613Z,171864966761300
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:41:05.042Z,171864966504200
"Flop:  [8♥, 3♣, Q♣]",2024-06-17T18:41:03.375Z,171864966337500
"""Thomers @ 4zGvRs2813"" calls 15.00",2024-06-17T18:41:02.529Z,171864966252900
"""Raymond @ yMVkaBsnXz"" raises to 15.00",2024-06-17T18:41:01.192Z,171864966119200
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:40:59.571Z,171864965957105
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:40:59.571Z,171864965957104
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16266.35) | #6 ""Thomers @ 4zGvRs2813"" (3662.55)",2024-06-17T18:40:59.571Z,171864965957101
"-- starting hand #1843 (id: 2uudnwjxeiih)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:40:59.571Z,171864965957100
"""Raymond @ yMVkaBsnXz"" shows a 5♠, 4♥.",2024-06-17T18:40:56.636Z,171864965663600
"-- ending hand #1842 --",2024-06-17T18:40:55.894Z,171864965589402
"""Thomers @ 4zGvRs2813"" collected 25.00 from pot",2024-06-17T18:40:55.894Z,171864965589401
"Uncalled bet of 12.50 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:40:55.894Z,171864965589400
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:40:55.050Z,171864965505000
"""Thomers @ 4zGvRs2813"" bets 12.50",2024-06-17T18:40:54.076Z,171864965407600
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:40:51.422Z,171864965142200
"Turn: K♦, 10♣, 3♦ [8♥]",2024-06-17T18:40:50.562Z,171864965056200
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:40:49.733Z,171864964973300
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:40:47.999Z,171864964799900
"Flop:  [K♦, 10♣, 3♦]",2024-06-17T18:40:47.162Z,171864964716200
"""Raymond @ yMVkaBsnXz"" calls 12.50",2024-06-17T18:40:46.319Z,171864964631900
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:40:45.219Z,171864964521900
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:40:43.080Z,171864964308005
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:40:43.080Z,171864964308004
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16278.85) | #6 ""Thomers @ 4zGvRs2813"" (3650.05)",2024-06-17T18:40:43.080Z,171864964308001
"-- starting hand #1842 (id: 2t0emw6fhcxj)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:40:43.080Z,171864964308000
"-- ending hand #1841 --",2024-06-17T18:40:40.140Z,171864964014002
"""Raymond @ yMVkaBsnXz"" collected 30.00 from pot",2024-06-17T18:40:40.140Z,171864964014001
"Uncalled bet of 15.00 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T18:40:40.140Z,171864964014000
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T18:40:39.284Z,171864963928400
"""Raymond @ yMVkaBsnXz"" bets 15.00",2024-06-17T18:40:37.894Z,171864963789400
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:40:35.811Z,171864963581100
"Flop:  [10♣, 9♣, 10♠]",2024-06-17T18:40:34.334Z,171864963433400
"""Thomers @ 4zGvRs2813"" calls 15.00",2024-06-17T18:40:33.488Z,171864963348800
"""Raymond @ yMVkaBsnXz"" raises to 15.00",2024-06-17T18:40:32.405Z,171864963240500
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:40:30.858Z,171864963085805
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:40:30.858Z,171864963085804
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16263.85) | #6 ""Thomers @ 4zGvRs2813"" (3665.05)",2024-06-17T18:40:30.858Z,171864963085801
"-- starting hand #1841 (id: vnrkmumzwgck)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:40:30.858Z,171864963085800
"""Raymond @ yMVkaBsnXz"" shows a 7♥, 2♣.",2024-06-17T18:40:24.645Z,171864962464500
"-- ending hand #1840 --",2024-06-17T18:40:24.236Z,171864962423602
"""Thomers @ 4zGvRs2813"" collected 100.00 from pot",2024-06-17T18:40:24.236Z,171864962423601
"Uncalled bet of 50.00 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:40:24.236Z,171864962423600
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:40:23.400Z,171864962340000
"""Thomers @ 4zGvRs2813"" bets 50.00",2024-06-17T18:40:22.306Z,171864962230600
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:40:19.467Z,171864961946700
"Turn: Q♦, Q♥, 4♦ [5♦]",2024-06-17T18:40:17.756Z,171864961775600
"""Thomers @ 4zGvRs2813"" calls 37.50",2024-06-17T18:40:16.940Z,171864961694000
"""Raymond @ yMVkaBsnXz"" raises to 37.50",2024-06-17T18:40:15.493Z,171864961549300
"""Thomers @ 4zGvRs2813"" bets 12.50",2024-06-17T18:40:08.363Z,171864960836300
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:40:05.716Z,171864960571600
"Flop:  [Q♦, Q♥, 4♦]",2024-06-17T18:40:04.141Z,171864960414100
"""Raymond @ yMVkaBsnXz"" calls 12.50",2024-06-17T18:40:03.279Z,171864960327900
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:40:00.846Z,171864960084600
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:39:58.337Z,171864959833705
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:39:58.337Z,171864959833704
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16313.85) | #6 ""Thomers @ 4zGvRs2813"" (3615.05)",2024-06-17T18:39:58.337Z,171864959833701
"-- starting hand #1840 (id: fpa7buaa2xwn)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:39:58.337Z,171864959833700
"-- ending hand #1839 --",2024-06-17T18:39:55.340Z,171864959534002
"""Raymond @ yMVkaBsnXz"" collected 468.74 from pot",2024-06-17T18:39:55.340Z,171864959534001
"Uncalled bet of 468.74 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T18:39:55.340Z,171864959534000
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T18:39:54.466Z,171864959446600
"""Raymond @ yMVkaBsnXz"" bets 468.74",2024-06-17T18:39:51.652Z,171864959165200
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:39:45.244Z,171864958524400
"River: 4♠, 6♣, 10♦, A♣ [3♦]",2024-06-17T18:39:44.703Z,171864958470300
"""Thomers @ 4zGvRs2813"" calls 140.62",2024-06-17T18:39:43.828Z,171864958382800
"""Raymond @ yMVkaBsnXz"" bets 140.62",2024-06-17T18:39:42.308Z,171864958230800
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:39:38.279Z,171864957827900
"Turn: 4♠, 6♣, 10♦ [A♣]",2024-06-17T18:39:34.148Z,171864957414800
"""Raymond @ yMVkaBsnXz"" calls 78.75",2024-06-17T18:39:33.344Z,171864957334400
"""Thomers @ 4zGvRs2813"" raises to 78.75",2024-06-17T18:39:28.094Z,171864956809400
"""Raymond @ yMVkaBsnXz"" bets 22.50",2024-06-17T18:39:25.710Z,171864956571000
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:39:23.376Z,171864956337600
"Flop:  [4♠, 6♣, 10♦]",2024-06-17T18:39:21.540Z,171864956154000
"""Thomers @ 4zGvRs2813"" calls 15.00",2024-06-17T18:39:20.736Z,171864956073600
"""Raymond @ yMVkaBsnXz"" raises to 15.00",2024-06-17T18:39:19.593Z,171864955959300
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:39:17.860Z,171864955786005
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:39:17.860Z,171864955786004
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16079.48) | #6 ""Thomers @ 4zGvRs2813"" (3849.42)",2024-06-17T18:39:17.860Z,171864955786001
"-- starting hand #1839 (id: 2pwrx2sntnqz)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:39:17.860Z,171864955786000
"-- ending hand #1838 --",2024-06-17T18:39:14.851Z,171864955485102
"""Thomers @ 4zGvRs2813"" collected 75.00 from pot with Two Pair, K's & 8's (combination: K♠, K♦, 8♣, 8♥, Q♣)",2024-06-17T18:39:14.851Z,171864955485101
"""Thomers @ 4zGvRs2813"" shows a 8♣, Q♣.",2024-06-17T18:39:14.851Z,171864955485100
"""Raymond @ yMVkaBsnXz"" calls 25.00",2024-06-17T18:39:14.005Z,171864955400500
"""Thomers @ 4zGvRs2813"" bets 25.00",2024-06-17T18:39:09.938Z,171864954993800
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:39:07.667Z,171864954766700
"River: 10♣, K♠, K♦, 8♥ [2♥]",2024-06-17T18:39:06.874Z,171864954687400
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:39:06.066Z,171864954606600
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:39:04.543Z,171864954454300
"Turn: 10♣, K♠, K♦ [8♥]",2024-06-17T18:39:03.641Z,171864954364100
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:39:02.768Z,171864954276800
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:39:01.479Z,171864954147900
"Flop:  [10♣, K♠, K♦]",2024-06-17T18:39:00.682Z,171864954068200
"""Raymond @ yMVkaBsnXz"" calls 12.50",2024-06-17T18:38:59.837Z,171864953983700
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:38:58.423Z,171864953842300
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:38:56.239Z,171864953623905
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:38:56.239Z,171864953623904
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16116.98) | #6 ""Thomers @ 4zGvRs2813"" (3811.92)",2024-06-17T18:38:56.239Z,171864953623901
"-- starting hand #1838 (id: ghchwyijnxu6)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:38:56.239Z,171864953623900
"-- ending hand #1837 --",2024-06-17T18:38:53.323Z,171864953332302
"""Thomers @ 4zGvRs2813"" collected 4.00 from pot",2024-06-17T18:38:53.323Z,171864953332301
"Uncalled bet of 3.00 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:38:53.323Z,171864953332300
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:38:52.500Z,171864953250000
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:38:51.625Z,171864953162505
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:38:51.625Z,171864953162504
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16118.98) | #6 ""Thomers @ 4zGvRs2813"" (3809.92)",2024-06-17T18:38:51.625Z,171864953162501
"-- starting hand #1837 (id: yz5peh9qvlxt)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:38:51.625Z,171864953162500
"-- ending hand #1836 --",2024-06-17T18:38:45.667Z,171864952566702
"""Thomers @ 4zGvRs2813"" collected 75.00 from pot",2024-06-17T18:38:45.667Z,171864952566701
"Uncalled bet of 75.00 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:38:45.667Z,171864952566700
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:38:44.860Z,171864952486000
"""Thomers @ 4zGvRs2813"" raises to 112.50",2024-06-17T18:38:43.670Z,171864952367000
"""Raymond @ yMVkaBsnXz"" raises to 37.50",2024-06-17T18:38:41.312Z,171864952131200
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:38:39.378Z,171864951937800
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:38:37.187Z,171864951718705
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:38:37.187Z,171864951718704
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16156.48) | #6 ""Thomers @ 4zGvRs2813"" (3772.42)",2024-06-17T18:38:37.187Z,171864951718701
"-- starting hand #1836 (id: cdpsfhli7clx)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:38:37.187Z,171864951718700
"-- ending hand #1835 --",2024-06-17T18:38:34.252Z,171864951425202
"""Raymond @ yMVkaBsnXz"" collected 270.00 from pot",2024-06-17T18:38:34.252Z,171864951425201
"Uncalled bet of 202.50 returned to ""Raymond @ yMVkaBsnXz""",2024-06-17T18:38:34.252Z,171864951425200
"""Thomers @ 4zGvRs2813"" folds",2024-06-17T18:38:33.448Z,171864951344800
"""Raymond @ yMVkaBsnXz"" raises to 292.50",2024-06-17T18:38:32.358Z,171864951235800
"""Thomers @ 4zGvRs2813"" bets 90.00",2024-06-17T18:38:26.755Z,171864950675500
"River: 2♥, J♣, K♥, 3♣ [Q♣]",2024-06-17T18:38:23.660Z,171864950366000
"""Raymond @ yMVkaBsnXz"" calls 30.00",2024-06-17T18:38:22.839Z,171864950283900
"""Thomers @ 4zGvRs2813"" bets 30.00",2024-06-17T18:38:20.101Z,171864950010100
"Turn: 2♥, J♣, K♥ [3♣]",2024-06-17T18:38:16.817Z,171864949681700
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:38:15.979Z,171864949597900
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:38:14.701Z,171864949470100
"Flop:  [2♥, J♣, K♥]",2024-06-17T18:38:13.287Z,171864949328700
"""Thomers @ 4zGvRs2813"" calls 15.00",2024-06-17T18:38:12.453Z,171864949245300
"""Raymond @ yMVkaBsnXz"" raises to 15.00",2024-06-17T18:38:10.948Z,171864949094800
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:38:09.453Z,171864948945305
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:38:09.453Z,171864948945304
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16021.48) | #6 ""Thomers @ 4zGvRs2813"" (3907.42)",2024-06-17T18:38:09.453Z,171864948945301
"-- starting hand #1835 (id: lwycph6giujh)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:38:09.453Z,171864948945300
"-- ending hand #1834 --",2024-06-17T18:38:06.488Z,171864948648802
"""Thomers @ 4zGvRs2813"" collected 25.00 from pot",2024-06-17T18:38:06.488Z,171864948648801
"Uncalled bet of 18.75 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:38:06.488Z,171864948648800
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:38:05.686Z,171864948568600
"""Thomers @ 4zGvRs2813"" bets 18.75",2024-06-17T18:38:04.588Z,171864948458800
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:38:02.135Z,171864948213500
"Turn: 3♣, A♠, 8♠ [9♥]",2024-06-17T18:38:01.377Z,171864948137700
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:38:00.515Z,171864948051500
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:37:59.444Z,171864947944400
"Flop:  [3♣, A♠, 8♠]",2024-06-17T18:37:58.445Z,171864947844500
"""Raymond @ yMVkaBsnXz"" calls 12.50",2024-06-17T18:37:57.637Z,171864947763700
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:37:56.214Z,171864947621400
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:37:53.971Z,171864947397105
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:37:53.971Z,171864947397104
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16033.98) | #6 ""Thomers @ 4zGvRs2813"" (3894.92)",2024-06-17T18:37:53.971Z,171864947397101
"-- starting hand #1834 (id: o6etzt1mtydq)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:37:53.971Z,171864947397100
"-- ending hand #1833 --",2024-06-17T18:37:50.861Z,171864947086102
"""Raymond @ yMVkaBsnXz"" collected 30.00 from pot with Pair, 10's (combination: 10♦, 10♥, A♥, J♠, 9♦)",2024-06-17T18:37:50.861Z,171864947086101
"""Raymond @ yMVkaBsnXz"" shows a 10♦, 10♥.",2024-06-17T18:37:50.861Z,171864947086100
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:37:50.047Z,171864947004700
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:37:49.048Z,171864946904800
"River: 9♦, J♠, A♥, 2♥ [5♣]",2024-06-17T18:37:47.161Z,171864946716100
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:37:46.268Z,171864946626800
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:37:45.326Z,171864946532600
"Turn: 9♦, J♠, A♥ [2♥]",2024-06-17T18:37:44.235Z,171864946423500
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:37:43.397Z,171864946339700
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:37:41.887Z,171864946188700
"Flop:  [9♦, J♠, A♥]",2024-06-17T18:37:40.230Z,171864946023000
"""Thomers @ 4zGvRs2813"" calls 15.00",2024-06-17T18:37:39.362Z,171864945936200
"""Raymond @ yMVkaBsnXz"" raises to 15.00",2024-06-17T18:37:38.083Z,171864945808300
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:37:36.441Z,171864945644105
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:37:36.441Z,171864945644104
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16018.98) | #6 ""Thomers @ 4zGvRs2813"" (3909.92)",2024-06-17T18:37:36.441Z,171864945644101
"-- starting hand #1833 (id: tw8rbp3zjmke)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:37:36.441Z,171864945644100
"-- ending hand #1832 --",2024-06-17T18:37:33.539Z,171864945353902
"""Thomers @ 4zGvRs2813"" collected 10.00 from pot",2024-06-17T18:37:33.539Z,171864945353901
"Uncalled bet of 7.50 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:37:33.539Z,171864945353900
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:37:32.640Z,171864945264000
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:37:30.376Z,171864945037600
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:37:28.335Z,171864944833505
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:37:28.335Z,171864944833504
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16023.98) | #6 ""Thomers @ 4zGvRs2813"" (3904.92)",2024-06-17T18:37:28.335Z,171864944833501
"-- starting hand #1832 (id: wkulajagpygg)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:37:28.335Z,171864944833500
"-- ending hand #1831 --",2024-06-17T18:37:25.330Z,171864944533002
"""Thomers @ 4zGvRs2813"" collected 4.00 from pot",2024-06-17T18:37:25.330Z,171864944533001
"Uncalled bet of 3.00 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:37:25.330Z,171864944533000
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:37:24.471Z,171864944447100
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:37:23.531Z,171864944353105
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:37:23.531Z,171864944353104
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16025.98) | #6 ""Thomers @ 4zGvRs2813"" (3902.92)",2024-06-17T18:37:23.531Z,171864944353101
"-- starting hand #1831 (id: edjswcrw7ayr)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:37:23.531Z,171864944353100
"-- ending hand #1830 --",2024-06-17T18:37:20.524Z,171864944052402
"""Thomers @ 4zGvRs2813"" collected 10.00 from pot",2024-06-17T18:37:20.524Z,171864944052401
"Uncalled bet of 7.50 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:37:20.524Z,171864944052400
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:37:19.700Z,171864943970000
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:37:17.313Z,171864943731300
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:37:14.962Z,171864943496205
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:37:14.962Z,171864943496204
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16030.98) | #6 ""Thomers @ 4zGvRs2813"" (3897.92)",2024-06-17T18:37:14.962Z,171864943496201
"-- starting hand #1830 (id: xdnzcooiupbm)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:37:14.962Z,171864943496200
"-- ending hand #1829 --",2024-06-17T18:37:11.919Z,171864943191903
"""Raymond @ yMVkaBsnXz"" shows a K♥, A♦.",2024-06-17T18:37:11.919Z,171864943191902
"""Thomers @ 4zGvRs2813"" collected 1240.00 from pot with Full House, J's over 8's (combination: J♥, J♣, J♦, 8♥, 8♠)",2024-06-17T18:37:11.919Z,171864943191901
"""Thomers @ 4zGvRs2813"" shows a J♥, 8♥.",2024-06-17T18:37:11.919Z,171864943191900
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:37:11.028Z,171864943102800
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:37:09.624Z,171864942962400
"River: 3♠, J♣, 2♣, 8♠ [J♦]",2024-06-17T18:37:08.012Z,171864942801200
"""Thomers @ 4zGvRs2813"" calls 310.00",2024-06-17T18:37:07.182Z,171864942718200
"""Raymond @ yMVkaBsnXz"" bets 310.00",2024-06-17T18:37:01.869Z,171864942186900
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:36:54.098Z,171864941409800
"Turn: 3♠, J♣, 2♣ [8♠]",2024-06-17T18:36:52.500Z,171864941250000
"""Thomers @ 4zGvRs2813"" calls 145.00",2024-06-17T18:36:51.653Z,171864941165300
"""Raymond @ yMVkaBsnXz"" bets 145.00",2024-06-17T18:36:48.313Z,171864940831300
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:36:44.432Z,171864940443200
"Flop:  [3♠, J♣, 2♣]",2024-06-17T18:36:42.764Z,171864940276400
"""Thomers @ 4zGvRs2813"" calls 165.00",2024-06-17T18:36:41.897Z,171864940189700
"""Raymond @ yMVkaBsnXz"" raises to 165.00",2024-06-17T18:36:40.155Z,171864940015500
"""Thomers @ 4zGvRs2813"" raises to 55.00",2024-06-17T18:36:36.716Z,171864939671600
"""Raymond @ yMVkaBsnXz"" raises to 15.00",2024-06-17T18:36:33.764Z,171864939376400
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:36:32.264Z,171864939226405
"""Raymond @ yMVkaBsnXz"" posts a small blind of 2.00",2024-06-17T18:36:32.264Z,171864939226404
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16650.98) | #6 ""Thomers @ 4zGvRs2813"" (3277.92)",2024-06-17T18:36:32.264Z,171864939226401
"-- starting hand #1829 (id: hbsfimz1ua8b)  (No Limit Texas Hold'em) (dealer: ""Raymond @ yMVkaBsnXz"") --",2024-06-17T18:36:32.264Z,171864939226400
"-- ending hand #1828 --",2024-06-17T18:36:29.259Z,171864938925902
"""Thomers @ 4zGvRs2813"" collected 400.00 from pot with Flush, Ad High (combination: A♦, 10♦, 9♦, 5♦, 3♦)",2024-06-17T18:36:29.259Z,171864938925901
"""Thomers @ 4zGvRs2813"" shows a K♠, 10♦.",2024-06-17T18:36:29.259Z,171864938925900
"""Raymond @ yMVkaBsnXz"" calls 120.00",2024-06-17T18:36:28.451Z,171864938845100
"""Thomers @ 4zGvRs2813"" bets 120.00",2024-06-17T18:36:27.189Z,171864938718900
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:36:24.081Z,171864938408100
"River: 3♦, 3♥, 9♦, 5♦ [A♦]",2024-06-17T18:36:22.131Z,171864938213100
"""Thomers @ 4zGvRs2813"" checks",2024-06-17T18:36:21.268Z,171864938126800
"""Raymond @ yMVkaBsnXz"" checks",2024-06-17T18:36:19.971Z,171864937997100
"Turn: 3♦, 3♥, 9♦ [5♦]",2024-06-17T18:36:18.027Z,171864937802700
"""Thomers @ 4zGvRs2813"" calls 37.50",2024-06-17T18:36:17.176Z,171864937717600
"""Raymond @ yMVkaBsnXz"" bets 37.50",2024-06-17T18:36:15.878Z,171864937587800
"Flop:  [3♦, 3♥, 9♦]",2024-06-17T18:36:12.481Z,171864937248100
"""Thomers @ 4zGvRs2813"" calls 42.50",2024-06-17T18:36:11.616Z,171864937161600
"""Raymond @ yMVkaBsnXz"" raises to 42.50",2024-06-17T18:36:10.220Z,171864937022000
"""Thomers @ 4zGvRs2813"" raises to 12.50",2024-06-17T18:36:07.845Z,171864936784500
"""Raymond @ yMVkaBsnXz"" posts a big blind of 5.00",2024-06-17T18:36:05.587Z,171864936558705
"""Thomers @ 4zGvRs2813"" posts a small blind of 2.00",2024-06-17T18:36:05.587Z,171864936558704
"Player stacks: #4 ""Raymond @ yMVkaBsnXz"" (16850.98) | #6 ""Thomers @ 4zGvRs2813"" (3077.92)",2024-06-17T18:36:05.587Z,171864936558701
"-- starting hand #1828 (id: ui21ablnb8dq)  (No Limit Texas Hold'em) (dealer: ""Thomers @ 4zGvRs2813"") --",2024-06-17T18:36:05.587Z,171864936558700
"""Thomers @ 4zGvRs2813"" collected 10.00 from the 7-2 bounty",2024-06-17T18:36:02.658Z,171864936265801
"""Raymond @ yMVkaBsnXz"" paid 10.00 for the 7-2 bounty to ""Thomers @ 4zGvRs2813""",2024-06-17T18:36:02.658Z,171864936265800
"""Thomers @ 4zGvRs2813"" shows a 7♥, 2♦.",2024-06-17T18:35:59.679Z,171864935967900
"-- ending hand #1827 --",2024-06-17T18:35:58.994Z,171864935899402
"""Thomers @ 4zGvRs2813"" collected 4.00 from pot",2024-06-17T18:35:58.994Z,171864935899401
"Uncalled bet of 3.00 returned to ""Thomers @ 4zGvRs2813""",2024-06-17T18:35:58.994Z,171864935899400
"""Raymond @ yMVkaBsnXz"" folds",2024-06-17T18:35:58.134Z,171864935813400
"""Thomers @ 4zGvRs2813"" posts a big blind of 5.00",2024-06-17T18:35:56.915Z,171864935691505
