entry,at,order
"""Drab @ Ch0XcFPb2R"" raises to 4.00",2020-12-01T06:37:41.035Z,160680466103500
"""alexj @ u0sPDa9h4a"" calls 1.00",2020-12-01T06:37:35.655Z,160680465565500
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:37:30.871Z,160680465087200
"""Rochan @ 5HpPF3VSiG"" folds",2020-12-01T06:37:29.960Z,160680464996300
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:37:29.102Z,160680464910200
"""austin @ J177rrX9xq"" folds",2020-12-01T06:37:25.646Z,160680464564700
"""ken @ Saixf2blen"" folds",2020-12-01T06:37:24.785Z,160680464478600
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:37:23.954Z,160680464395400
"""Drab @ Ch0XcFPb2R"" posts a big blind of 1.00",2020-12-01T06:37:20.431Z,160680464043211
"""alexj @ u0sPDa9h4a"" posts a small blind of 0.50",2020-12-01T06:37:20.431Z,160680464043210
"Your hand is 8♠, 10♦",2020-12-01T06:37:20.431Z,160680464043206
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (183.88) | #3 ""alexj @ u0sPDa9h4a"" (426.76) | #4 ""Drab @ Ch0XcFPb2R"" (167.75) | #5 ""Brian @ hwE4Y0jEb1"" (93.60) | #7 ""ken @ Saixf2blen"" (218.92) | #8 ""austin @ J177rrX9xq"" (775.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (629.48) | #10 ""Rochan @ 5HpPF3VSiG"" (208.34)",2020-12-01T06:37:20.431Z,160680464043201
"-- starting hand #215  (No Limit Texas Hold'em) (dealer: ""jeffrey @ yIm_yy1dY4"") --",2020-12-01T06:37:20.431Z,160680464043200
"-- ending hand #214 --",2020-12-01T06:37:17.518Z,160680463751802
"""ken @ Saixf2blen"" collected 88.82 from pot",2020-12-01T06:37:17.518Z,160680463751801
"Uncalled bet of 30.00 returned to ""ken @ Saixf2blen""",2020-12-01T06:37:17.518Z,160680463751800
"""Rochan @ 5HpPF3VSiG"" folds",2020-12-01T06:37:16.711Z,160680463671100
"""ken @ Saixf2blen"" bets 30.00",2020-12-01T06:37:06.425Z,160680462642600
"river: Q♥, 4♥, 9♠, K♠ [3♠]",2020-12-01T06:36:55.417Z,160680461544300
"""Rochan @ 5HpPF3VSiG"" calls 35.00",2020-12-01T06:36:54.611Z,160680461461200
"""ken @ Saixf2blen"" raises to 35.00",2020-12-01T06:36:37.754Z,160680459775500
"""Rochan @ 5HpPF3VSiG"" bets 9.91",2020-12-01T06:36:28.190Z,160680458819000
"""ken @ Saixf2blen"" checks",2020-12-01T06:36:19.877Z,160680457987800
"turn: Q♥, 4♥, 9♠ [K♠]",2020-12-01T06:36:18.379Z,160680457838300
"""ken @ Saixf2blen"" calls 5.79",2020-12-01T06:36:17.569Z,160680457757000
"""Rochan @ 5HpPF3VSiG"" bets 5.79",2020-12-01T06:36:13.724Z,160680457372500
"""ken @ Saixf2blen"" checks",2020-12-01T06:36:07.907Z,160680456790700
"flop:  [Q♥, 4♥, 9♠]",2020-12-01T06:36:05.865Z,160680456586600
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:36:05.059Z,160680456506000
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:36:03.335Z,160680456333600
"""Rochan @ 5HpPF3VSiG"" calls 2.87",2020-12-01T06:36:02.389Z,160680456239000
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:36:00.346Z,160680456034700
"""austin @ J177rrX9xq"" folds",2020-12-01T06:35:49.381Z,160680454938100
"""ken @ Saixf2blen"" raises to 2.87",2020-12-01T06:35:48.498Z,160680454849900
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:35:45.341Z,160680454534200
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:35:44.468Z,160680454446900
"""alexj @ u0sPDa9h4a"" posts a big blind of 1.00",2020-12-01T06:35:41.665Z,160680454166611
"""jeffrey @ yIm_yy1dY4"" posts a small blind of 0.50",2020-12-01T06:35:41.665Z,160680454166610
"Your hand is K♣, Q♣",2020-12-01T06:35:41.665Z,160680454166606
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (184.38) | #3 ""alexj @ u0sPDa9h4a"" (427.76) | #4 ""Drab @ Ch0XcFPb2R"" (167.75) | #5 ""Brian @ hwE4Y0jEb1"" (93.60) | #7 ""ken @ Saixf2blen"" (173.76) | #8 ""austin @ J177rrX9xq"" (775.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (629.48) | #10 ""Rochan @ 5HpPF3VSiG"" (252.00)",2020-12-01T06:35:41.665Z,160680454166601
"-- starting hand #214  (No Limit Texas Hold'em) (dealer: ""Rochan @ 5HpPF3VSiG"") --",2020-12-01T06:35:41.665Z,160680454166600
"-- ending hand #213 --",2020-12-01T06:35:38.749Z,160680453875002
"""Rochan @ 5HpPF3VSiG"" collected 22.00 from pot",2020-12-01T06:35:38.749Z,160680453875001
"Uncalled bet of 13.50 returned to ""Rochan @ 5HpPF3VSiG""",2020-12-01T06:35:38.749Z,160680453875000
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:35:37.942Z,160680453794300
"""Rochan @ 5HpPF3VSiG"" bets 13.50",2020-12-01T06:35:35.760Z,160680453576100
"flop:  [A♣, 4♦, 8♥]",2020-12-01T06:35:27.930Z,160680452793200
"""Brandon @ Y9MvZ7Zi7i"" calls 9.00",2020-12-01T06:35:27.122Z,160680452712300
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:35:22.924Z,160680452292400
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:35:20.400Z,160680452040100
"""Rochan @ 5HpPF3VSiG"" raises to 9.00",2020-12-01T06:35:13.878Z,160680451387800
"""Brandon @ Y9MvZ7Zi7i"" calls 3.00",2020-12-01T06:35:10.697Z,160680451069800
"""austin @ J177rrX9xq"" folds",2020-12-01T06:35:03.893Z,160680450389400
"""ken @ Saixf2blen"" folds",2020-12-01T06:35:03.023Z,160680450302400
"""Brian @ hwE4Y0jEb1"" raises to 3.00",2020-12-01T06:34:59.474Z,160680449947500
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:34:54.291Z,160680449429200
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:34:51.899Z,160680449190000
"""jeffrey @ yIm_yy1dY4"" posts a big blind of 1.00",2020-12-01T06:34:49.214Z,160680448921511
"""Rochan @ 5HpPF3VSiG"" posts a small blind of 0.50",2020-12-01T06:34:49.214Z,160680448921510
"Your hand is 4♥, Q♥",2020-12-01T06:34:49.214Z,160680448921506
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (185.38) | #3 ""alexj @ u0sPDa9h4a"" (427.76) | #4 ""Drab @ Ch0XcFPb2R"" (167.75) | #5 ""Brian @ hwE4Y0jEb1"" (96.60) | #7 ""ken @ Saixf2blen"" (173.76) | #8 ""austin @ J177rrX9xq"" (775.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (638.48) | #10 ""Rochan @ 5HpPF3VSiG"" (239.00)",2020-12-01T06:34:49.214Z,160680448921501
"-- starting hand #213  (No Limit Texas Hold'em) (dealer: ""Brandon @ Y9MvZ7Zi7i"") --",2020-12-01T06:34:49.214Z,160680448921500
"-- ending hand #212 --",2020-12-01T06:34:46.299Z,160680448630002
"""Rochan @ 5HpPF3VSiG"" collected 1.00 from pot",2020-12-01T06:34:46.299Z,160680448630001
"Uncalled bet of 0.50 returned to ""Rochan @ 5HpPF3VSiG""",2020-12-01T06:34:46.299Z,160680448630000
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:34:45.491Z,160680448549400
"""austin @ J177rrX9xq"" folds",2020-12-01T06:34:20.638Z,160680446063900
"""ken @ Saixf2blen"" folds",2020-12-01T06:34:13.459Z,160680445346000
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:34:12.627Z,160680445263000
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:34:10.264Z,160680445026600
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:34:09.403Z,160680444940400
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:34:08.533Z,160680444853400
"""Rochan @ 5HpPF3VSiG"" posts a big blind of 1.00",2020-12-01T06:34:05.771Z,160680444577311
"""Brandon @ Y9MvZ7Zi7i"" posts a small blind of 0.50",2020-12-01T06:34:05.771Z,160680444577310
"Your hand is 8♣, 2♣",2020-12-01T06:34:05.771Z,160680444577306
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (185.38) | #3 ""alexj @ u0sPDa9h4a"" (427.76) | #4 ""Drab @ Ch0XcFPb2R"" (167.75) | #5 ""Brian @ hwE4Y0jEb1"" (96.60) | #7 ""ken @ Saixf2blen"" (173.76) | #8 ""austin @ J177rrX9xq"" (775.88) | #9 ""Brandon @ Y9MvZ7Zi7i"" (638.98) | #10 ""Rochan @ 5HpPF3VSiG"" (238.50)",2020-12-01T06:34:05.771Z,160680444577301
"-- starting hand #212  (No Limit Texas Hold'em) (dealer: ""austin @ J177rrX9xq"") --",2020-12-01T06:34:05.771Z,160680444577300
"-- ending hand #211 --",2020-12-01T06:34:02.852Z,160680444285302
"""Rochan @ 5HpPF3VSiG"" collected 2.50 from pot",2020-12-01T06:34:02.852Z,160680444285301
"Uncalled bet of 1.00 returned to ""Rochan @ 5HpPF3VSiG""",2020-12-01T06:34:02.852Z,160680444285300
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:34:02.036Z,160680444203700
"""Rochan @ 5HpPF3VSiG"" bets 1.00",2020-12-01T06:33:53.053Z,160680443305400
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T06:33:51.697Z,160680443169800
"flop:  [J♠, 4♦, 7♦]",2020-12-01T06:33:48.209Z,160680442821000
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T06:33:47.401Z,160680442740200
"""austin @ J177rrX9xq"" folds",2020-12-01T06:33:46.555Z,160680442655600
"""ken @ Saixf2blen"" folds",2020-12-01T06:33:37.688Z,160680441768900
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:33:36.861Z,160680441686200
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:33:35.994Z,160680441599400
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:33:35.116Z,160680441511700
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:33:33.019Z,160680441302000
"""Rochan @ 5HpPF3VSiG"" calls 1.00",2020-12-01T06:33:31.744Z,160680441174500
"""Brandon @ Y9MvZ7Zi7i"" posts a big blind of 1.00",2020-12-01T06:33:30.068Z,160680441006911
"""austin @ J177rrX9xq"" posts a small blind of 0.50",2020-12-01T06:33:30.068Z,160680441006910
"Your hand is 7♠, 2♦",2020-12-01T06:33:30.068Z,160680441006906
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (185.38) | #3 ""alexj @ u0sPDa9h4a"" (427.76) | #4 ""Drab @ Ch0XcFPb2R"" (167.75) | #5 ""Brian @ hwE4Y0jEb1"" (96.60) | #7 ""ken @ Saixf2blen"" (173.76) | #8 ""austin @ J177rrX9xq"" (776.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (639.98) | #10 ""Rochan @ 5HpPF3VSiG"" (237.00)",2020-12-01T06:33:30.068Z,160680441006901
"-- starting hand #211  (No Limit Texas Hold'em) (dealer: ""ken @ Saixf2blen"") --",2020-12-01T06:33:30.068Z,160680441006900
"-- ending hand #210 --",2020-12-01T06:33:27.151Z,160680440715202
"""Drab @ Ch0XcFPb2R"" collected 2.50 from pot",2020-12-01T06:33:27.151Z,160680440715201
"Uncalled bet of 2.00 returned to ""Drab @ Ch0XcFPb2R""",2020-12-01T06:33:27.151Z,160680440715200
"""austin @ J177rrX9xq"" folds",2020-12-01T06:33:26.338Z,160680440633900
"""Drab @ Ch0XcFPb2R"" bets 2.00",2020-12-01T06:33:25.245Z,160680440524600
"""austin @ J177rrX9xq"" checks",2020-12-01T06:33:18.881Z,160680439888100
"flop:  [2♠, 4♠, Q♦]",2020-12-01T06:33:15.893Z,160680439589500
"""austin @ J177rrX9xq"" checks",2020-12-01T06:33:15.088Z,160680439508900
"""ken @ Saixf2blen"" folds",2020-12-01T06:33:11.518Z,160680439151900
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:33:10.690Z,160680439069100
"""Drab @ Ch0XcFPb2R"" calls 1.00",2020-12-01T06:33:09.805Z,160680438980600
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:33:08.193Z,160680438819300
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:33:07.322Z,160680438732300
"""Rochan @ 5HpPF3VSiG"" folds",2020-12-01T06:33:06.418Z,160680438641900
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:33:05.553Z,160680438555400
"""austin @ J177rrX9xq"" posts a big blind of 1.00",2020-12-01T06:33:03.784Z,160680438378811
"""ken @ Saixf2blen"" posts a small blind of 0.50",2020-12-01T06:33:03.784Z,160680438378810
"Your hand is 10♣, 4♥",2020-12-01T06:33:03.784Z,160680438378806
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (185.38) | #3 ""alexj @ u0sPDa9h4a"" (427.76) | #4 ""Drab @ Ch0XcFPb2R"" (166.25) | #5 ""Brian @ hwE4Y0jEb1"" (96.60) | #7 ""ken @ Saixf2blen"" (174.26) | #8 ""austin @ J177rrX9xq"" (777.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (639.98) | #10 ""Rochan @ 5HpPF3VSiG"" (237.00)",2020-12-01T06:33:03.784Z,160680438378801
"-- starting hand #210  (No Limit Texas Hold'em) (dealer: ""Brian @ hwE4Y0jEb1"") --",2020-12-01T06:33:03.784Z,160680438378800
"-- ending hand #209 --",2020-12-01T06:33:00.849Z,160680438085002
"""ken @ Saixf2blen"" collected 57.00 from pot",2020-12-01T06:33:00.849Z,160680438085001
"Uncalled bet of 28.00 returned to ""ken @ Saixf2blen""",2020-12-01T06:33:00.849Z,160680438085000
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:33:00.039Z,160680438004000
"""ken @ Saixf2blen"" bets 28.00",2020-12-01T06:32:12.936Z,160680433293700
"river: 9♠, 8♣, 6♥, 10♥ [6♣]",2020-12-01T06:31:58.391Z,160680431839700
"""jeffrey @ yIm_yy1dY4"" calls 11.00",2020-12-01T06:31:57.584Z,160680431758500
"""ken @ Saixf2blen"" bets 11.00",2020-12-01T06:31:42.295Z,160680430229600
"turn: 9♠, 8♣, 6♥ [10♥]",2020-12-01T06:31:34.252Z,160680429425400
"""jeffrey @ yIm_yy1dY4"" calls 12.75",2020-12-01T06:31:33.444Z,160680429344800
"""ken @ Saixf2blen"" raises to 12.75",2020-12-01T06:31:22.173Z,160680428217400
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:31:18.305Z,160680427830600
"""jeffrey @ yIm_yy1dY4"" bets 4.00",2020-12-01T06:31:16.490Z,160680427649100
"""ken @ Saixf2blen"" checks",2020-12-01T06:31:03.821Z,160680426382100
"flop:  [9♠, 8♣, 6♥]",2020-12-01T06:31:02.270Z,160680426227100
"""ken @ Saixf2blen"" calls 3.00",2020-12-01T06:31:01.461Z,160680426146200
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:30:59.090Z,160680425909100
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:30:54.507Z,160680425450800
"""alexj @ u0sPDa9h4a"" calls 3.00",2020-12-01T06:30:53.639Z,160680425364000
"""jeffrey @ yIm_yy1dY4"" raises to 3.00",2020-12-01T06:30:52.188Z,160680425218900
"""Rochan @ 5HpPF3VSiG"" folds",2020-12-01T06:30:49.386Z,160680424938600
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:30:48.529Z,160680424853000
"""austin @ J177rrX9xq"" folds",2020-12-01T06:30:46.355Z,160680424635600
"""ken @ Saixf2blen"" posts a big blind of 1.00",2020-12-01T06:30:43.796Z,160680424379711
"""Brian @ hwE4Y0jEb1"" posts a small blind of 0.50",2020-12-01T06:30:43.796Z,160680424379710
"Your hand is 7♥, 9♥",2020-12-01T06:30:43.796Z,160680424379706
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (212.13) | #3 ""alexj @ u0sPDa9h4a"" (430.76) | #4 ""Drab @ Ch0XcFPb2R"" (166.25) | #5 ""Brian @ hwE4Y0jEb1"" (97.10) | #7 ""ken @ Saixf2blen"" (144.01) | #8 ""austin @ J177rrX9xq"" (777.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (639.98) | #10 ""Rochan @ 5HpPF3VSiG"" (237.00)",2020-12-01T06:30:43.796Z,160680424379701
"-- starting hand #209  (No Limit Texas Hold'em) (dealer: ""Drab @ Ch0XcFPb2R"") --",2020-12-01T06:30:43.796Z,160680424379700
"-- ending hand #208 --",2020-12-01T06:30:36.762Z,160680423676303
"""Brian @ hwE4Y0jEb1"" shows a Q♦, 10♠.",2020-12-01T06:30:36.762Z,160680423676302
"""Rochan @ 5HpPF3VSiG"" collected 18.50 from pot with Pair, K's (combination: K♠, K♦, Q♥, 10♣, 7♣)",2020-12-01T06:30:36.762Z,160680423676301
"""Rochan @ 5HpPF3VSiG"" shows a K♠, Q♥.",2020-12-01T06:30:36.762Z,160680423676300
"""Rochan @ 5HpPF3VSiG"" checks",2020-12-01T06:30:35.955Z,160680423595600
"""austin @ J177rrX9xq"" checks",2020-12-01T06:30:34.604Z,160680423460500
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T06:30:31.956Z,160680423195700
"river: 10♣, 4♥, 5♣, 7♣ [K♦]",2020-12-01T06:30:28.380Z,160680422838400
"""Rochan @ 5HpPF3VSiG"" checks",2020-12-01T06:30:27.575Z,160680422757600
"""austin @ J177rrX9xq"" checks",2020-12-01T06:30:26.016Z,160680422601700
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T06:30:23.889Z,160680422389000
"turn: 10♣, 4♥, 5♣ [7♣]",2020-12-01T06:30:20.861Z,160680422086300
"""Brian @ hwE4Y0jEb1"" calls 3.00",2020-12-01T06:30:20.055Z,160680422005600
"""Rochan @ 5HpPF3VSiG"" calls 3.00",2020-12-01T06:30:17.657Z,160680421765800
"""austin @ J177rrX9xq"" bets 3.00",2020-12-01T06:30:15.511Z,160680421551100
"""Brian @ hwE4Y0jEb1"" checks",2020-12-01T06:30:11.560Z,160680421156100
"flop:  [10♣, 4♥, 5♣]",2020-12-01T06:30:08.675Z,160680420867700
"""Brian @ hwE4Y0jEb1"" calls 3.00",2020-12-01T06:30:07.869Z,160680420786900
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:30:04.145Z,160680420414600
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:30:03.241Z,160680420324100
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:30:02.311Z,160680420231500
"""Rochan @ 5HpPF3VSiG"" calls 3.00",2020-12-01T06:30:01.394Z,160680420139500
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:29:54.759Z,160680419476000
"""austin @ J177rrX9xq"" raises to 3.00",2020-12-01T06:29:53.901Z,160680419390200
"""ken @ Saixf2blen"" folds",2020-12-01T06:29:51.034Z,160680419103500
"""Brian @ hwE4Y0jEb1"" posts a big blind of 1.00",2020-12-01T06:29:49.848Z,160680418984911
"""Drab @ Ch0XcFPb2R"" posts a small blind of 0.50",2020-12-01T06:29:49.848Z,160680418984910
"Your hand is A♥, 3♠",2020-12-01T06:29:49.848Z,160680418984906
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (212.13) | #3 ""alexj @ u0sPDa9h4a"" (430.76) | #4 ""Drab @ Ch0XcFPb2R"" (166.75) | #5 ""Brian @ hwE4Y0jEb1"" (103.10) | #7 ""ken @ Saixf2blen"" (144.01) | #8 ""austin @ J177rrX9xq"" (783.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (639.98) | #10 ""Rochan @ 5HpPF3VSiG"" (224.50)",2020-12-01T06:29:49.848Z,160680418984901
"-- starting hand #208  (No Limit Texas Hold'em) (dealer: ""alexj @ u0sPDa9h4a"") --",2020-12-01T06:29:49.848Z,160680418984900
"-- ending hand #207 --",2020-12-01T06:29:43.313Z,160680418331702
"""alexj @ u0sPDa9h4a"" collected 7.00 from pot with Pair, 7's (combination: 7♣, 7♦, A♠, J♥, 10♦)",2020-12-01T06:29:43.313Z,160680418331701
"""alexj @ u0sPDa9h4a"" shows a 10♦, A♠.",2020-12-01T06:29:43.313Z,160680418331700
"""austin @ J177rrX9xq"" checks",2020-12-01T06:29:42.504Z,160680418250500
"""alexj @ u0sPDa9h4a"" checks",2020-12-01T06:29:41.625Z,160680418162600
"river: 7♣, 4♦, 7♦, J♥ [5♣]",2020-12-01T06:29:40.173Z,160680418017800
"""austin @ J177rrX9xq"" checks",2020-12-01T06:29:39.356Z,160680417935700
"""alexj @ u0sPDa9h4a"" checks",2020-12-01T06:29:38.184Z,160680417818500
"turn: 7♣, 4♦, 7♦ [J♥]",2020-12-01T06:29:36.801Z,160680417680600
"""austin @ J177rrX9xq"" checks",2020-12-01T06:29:35.994Z,160680417599500
"""alexj @ u0sPDa9h4a"" checks",2020-12-01T06:29:34.431Z,160680417443200
"flop:  [7♣, 4♦, 7♦]",2020-12-01T06:29:32.679Z,160680417268000
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:29:31.873Z,160680417187400
"""alexj @ u0sPDa9h4a"" calls 3.00",2020-12-01T06:29:31.014Z,160680417101500
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:29:26.580Z,160680416658100
"""Rochan @ 5HpPF3VSiG"" folds",2020-12-01T06:29:25.681Z,160680416568200
"""Brandon @ Y9MvZ7Zi7i"" folds",2020-12-01T06:29:24.823Z,160680416482400
"""austin @ J177rrX9xq"" raises to 3.00",2020-12-01T06:29:23.968Z,160680416396800
"""ken @ Saixf2blen"" folds",2020-12-01T06:29:21.077Z,160680416107800
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:29:20.246Z,160680416024700
"""Drab @ Ch0XcFPb2R"" posts a big blind of 1.00",2020-12-01T06:29:17.689Z,160680415769111
"""alexj @ u0sPDa9h4a"" posts a small blind of 0.50",2020-12-01T06:29:17.689Z,160680415769110
"Your hand is 6♠, 8♠",2020-12-01T06:29:17.689Z,160680415769106
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (212.13) | #3 ""alexj @ u0sPDa9h4a"" (426.76) | #4 ""Drab @ Ch0XcFPb2R"" (167.75) | #5 ""Brian @ hwE4Y0jEb1"" (103.10) | #7 ""ken @ Saixf2blen"" (144.01) | #8 ""austin @ J177rrX9xq"" (786.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (639.98) | #10 ""Rochan @ 5HpPF3VSiG"" (224.50)",2020-12-01T06:29:17.689Z,160680415769101
"-- starting hand #207  (No Limit Texas Hold'em) (dealer: ""jeffrey @ yIm_yy1dY4"") --",2020-12-01T06:29:17.689Z,160680415769000
"-- ending hand #206 --",2020-12-01T06:29:11.161Z,160680415116302
"""Brandon @ Y9MvZ7Zi7i"" collected 16.50 from pot with Pair, 8's (combination: 8♣, 8♠, K♦, 9♥, 6♣)",2020-12-01T06:29:11.161Z,160680415116301
"""Brandon @ Y9MvZ7Zi7i"" shows a 8♣, 8♠.",2020-12-01T06:29:11.161Z,160680415116300
"""Rochan @ 5HpPF3VSiG"" checks",2020-12-01T06:29:10.355Z,160680415035600
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T06:29:09.443Z,160680414944500
"river: K♦, 9♥, 6♣, 5♥ [3♠]",2020-12-01T06:29:05.703Z,160680414570700
"""Rochan @ 5HpPF3VSiG"" checks",2020-12-01T06:29:04.896Z,160680414489700
"""Brandon @ Y9MvZ7Zi7i"" checks",2020-12-01T06:29:03.012Z,160680414301300
"turn: K♦, 9♥, 6♣ [5♥]",2020-12-01T06:28:54.379Z,160680413438100
"""Rochan @ 5HpPF3VSiG"" calls 4.00",2020-12-01T06:28:53.573Z,160680413357400
"""Brandon @ Y9MvZ7Zi7i"" bets 4.00",2020-12-01T06:28:50.947Z,160680413094800
"flop:  [K♦, 9♥, 6♣]",2020-12-01T06:28:44.226Z,160680412422700
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:28:43.420Z,160680412342000
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:28:42.539Z,160680412253900
"""Rochan @ 5HpPF3VSiG"" calls 3.50",2020-12-01T06:28:41.633Z,160680412163400
"""Brandon @ Y9MvZ7Zi7i"" raises to 3.50",2020-12-01T06:28:39.469Z,160680411947000
"""austin @ J177rrX9xq"" folds",2020-12-01T06:28:29.642Z,160680410964300
"""ken @ Saixf2blen"" folds",2020-12-01T06:28:28.762Z,160680410876300
"""Brian @ hwE4Y0jEb1"" folds",2020-12-01T06:28:27.930Z,160680410793300
"""Drab @ Ch0XcFPb2R"" folds",2020-12-01T06:28:24.270Z,160680410427100
"""alexj @ u0sPDa9h4a"" posts a big blind of 1.00",2020-12-01T06:28:21.537Z,160680410154511
"""jeffrey @ yIm_yy1dY4"" posts a small blind of 0.50",2020-12-01T06:28:21.537Z,160680410154510
"Your hand is 2♦, A♣",2020-12-01T06:28:21.537Z,160680410154506
"Player stacks: #1 ""jeffrey @ yIm_yy1dY4"" (212.63) | #3 ""alexj @ u0sPDa9h4a"" (427.76) | #4 ""Drab @ Ch0XcFPb2R"" (167.75) | #5 ""Brian @ hwE4Y0jEb1"" (103.10) | #7 ""ken @ Saixf2blen"" (144.01) | #8 ""austin @ J177rrX9xq"" (786.38) | #9 ""Brandon @ Y9MvZ7Zi7i"" (630.98) | #10 ""Rochan @ 5HpPF3VSiG"" (232.00)",2020-12-01T06:28:21.537Z,160680410154501
"-- starting hand #206  (No Limit Texas Hold'em) (dealer: ""Rochan @ 5HpPF3VSiG"") --",2020-12-01T06:28:21.537Z,160680410153800
"""alexj @ u0sPDa9h4a"" shows a 7♦, 7♥.",2020-12-01T06:28:19.679Z,160680409968000
"-- ending hand #205 --",2020-12-01T06:28:17.924Z,160680409792502
"""ken @ Saixf2blen"" collected 24.50 from pot",2020-12-01T06:28:17.924Z,160680409792501
"Uncalled bet of 17.00 returned to ""ken @ Saixf2blen""",2020-12-01T06:28:17.924Z,160680409792500
"""alexj @ u0sPDa9h4a"" folds",2020-12-01T06:28:17.117Z,160680409711800
"""ken @ Saixf2blen"" bets 17.00",2020-12-01T06:28:16.238Z,160680409624200
"""alexj @ u0sPDa9h4a"" checks",2020-12-01T06:28:07.757Z,160680408775800
"river: Q♥, Q♠, K♠, 4♣ [8♠]",2020-12-01T06:28:05.639Z,160680408564300
"""jeffrey @ yIm_yy1dY4"" folds",2020-12-01T06:28:04.833Z,160680408483400
"""austin @ J177rrX9xq"" folds",2020-12-01T06:28:03.930Z,160680408393100
"""ken @ Saixf2blen"" calls 6.00",2020-12-01T06:28:03.024Z,160680408302400
"""alexj @ u0sPDa9h4a"" bets 6.00",2020-12-01T06:27:58.714Z,160680407871500
"""jeffrey @ yIm_yy1dY4"" checks",2020-12-01T06:27:54.414Z,160680407441400
"turn: Q♥, Q♠, K♠ [4♣]",2020-12-01T06:27:51.421Z,160680407142300
"""austin @ J177rrX9xq"" checks",2020-12-01T06:27:50.614Z,160680407061500
"""ken @ Saixf2blen"" checks",2020-12-01T06:27:47.141Z,160680406714200
"""alexj @ u0sPDa9h4a"" checks",2020-12-01T06:27:45.578Z,160680406557800
"""jeffrey @ yIm_yy1dY4"" checks",2020-12-01T06:27:36.152Z,160680405615300
